13.22952,52.62523
13.22856,52.62581
13.2275,52.62649
13.22714,52.62676
13.22639,52.62727
13.22611,52.62748
13.22588,52.62771
13.22579,52.62789
13.22581,52.62821
13.22614,52.6287
13.2263,52.62896
13.22635,52.62911
13.22647,52.62967
13.22647,52.62989
13.22642,52.63006
13.22619,52.63054
13.22583,52.63127
13.22557,52.63157
13.22316,52.63328
13.2201,52.63531
13.2198,52.6355
13.21959,52.63568
13.21932,52.636
13.21925,52.63608
13.2193,52.6361
13.21934,52.63612
13.21939,52.63618
13.21938,52.63626
13.21928,52.63634
13.21915,52.63636
13.21903,52.63634
13.21894,52.63628
13.21891,52.63624
13.218,52.6363
13.2155,52.63676
13.21352,52.63716
13.21257,52.63738
13.21122,52.63769
13.21078,52.63784
13.21059,52.63792
13.21018,52.63822
13.20949,52.63861
13.20839,52.63945
13.20781,52.63989
13.20727,52.64034
13.20692,52.64061
13.20608,52.64071
13.20471,52.64091
13.20411,52.641
13.20393,52.64102
13.20396,52.6409
13.20386,52.64058
13.2039,52.64037
13.20399,52.63985
13.20396,52.63964
13.20388,52.63951
13.20362,52.63862
13.20356,52.63821
13.20372,52.6377
13.20401,52.63713
13.20456,52.63572
13.20461,52.63551
13.20463,52.63531
13.20441,52.63429
13.20424,52.63352
13.20443,52.63347
13.20478,52.63344
13.2062,52.63352
13.20626,52.63301
13.20639,52.6327
13.20648,52.63259
13.2068,52.63211
13.20712,52.6316
13.20739,52.63111
13.20742,52.63096
13.20737,52.63069
13.20722,52.63049
13.20666,52.62996
13.20645,52.62978
13.20564,52.62908
13.20515,52.62864
13.20472,52.62816
13.20454,52.62794
13.20439,52.62772
13.20419,52.62738
13.2041,52.6272
13.20402,52.62697
13.20385,52.62603
13.20374,52.62483
13.20371,52.62474
13.20346,52.62358
13.20337,52.62294
13.20326,52.62244
13.20322,52.62197
13.20323,52.62182
13.20332,52.62128
13.20348,52.62071
13.20361,52.62013
13.20389,52.61907
13.20426,52.61767
13.20434,52.61737
13.20438,52.61725
