13.43988,52.21923
13.43989,52.21955
13.43994,52.21981
13.44008,52.22018
13.44022,52.22043
13.4412,52.22211
13.44186,52.22327
13.44294,52.22521
13.44322,52.22581
13.44404,52.22788
13.44456,52.22925
13.44503,52.23043
13.44565,52.23193
13.44636,52.23382
13.44689,52.23514
13.44779,52.23747
13.44842,52.23905
13.44908,52.24066
13.44954,52.24189
13.4501,52.24329
13.45027,52.2439
13.4506,52.2452
13.45089,52.24625
13.45125,52.24765
13.45132,52.24805
13.45131,52.24832
13.45128,52.24851
13.45121,52.24875
13.45103,52.24911
13.45016,52.25061
13.44952,52.25172
13.44797,52.25441
13.4478,52.25476
13.44773,52.2549
13.44767,52.25508
13.44767,52.25537
13.44775,52.25561
13.44796,52.2559
13.44821,52.25611
13.44847,52.25628
13.44906,52.25655
13.44998,52.25692
13.45169,52.25759
13.45233,52.25791
13.45271,52.25819
13.45286,52.25829
13.45324,52.2586
13.45338,52.25878
13.45431,52.26006
13.4564,52.26293
13.45829,52.26559
13.45972,52.26755
13.46021,52.26811
13.46049,52.26834
13.46203,52.2693
13.46265,52.26972
13.46288,52.26992
13.46304,52.27011
13.46317,52.27028
13.46329,52.27057
13.46348,52.27113
13.46382,52.27229
13.46453,52.27465
13.46488,52.27583
13.46527,52.27696
13.46528,52.27711
13.46528,52.27725
13.46521,52.27742
13.46508,52.27761
13.46467,52.27801
13.46447,52.27818
13.46358,52.27887
13.46329,52.27913
13.46313,52.27936
13.46302,52.2796
13.46298,52.27989
13.46298,52.28054
13.46306,52.28112
13.46307,52.28131
13.46289,52.28131
13.4627,52.28134
13.46248,52.28141
13.46231,52.2815
13.46074,52.28284
13.46047,52.28303
13.46026,52.2831
13.46013,52.28312
13.45979,52.28314
13.45819,52.2832
13.45785,52.28323
13.45769,52.28327
13.45353,52.28537
13.4526,52.28582
13.45153,52.2863
13.44856,52.28764
13.4478,52.28789
13.44691,52.28809
13.44539,52.28838
13.44151,52.28913
13.44046,52.28936
13.44013,52.28947
13.43909,52.29002
13.43854,52.29035
13.43756,52.29096
13.43663,52.29154
13.4357,52.29212
13.43455,52.29282
13.43416,52.29305
13.4339,52.29313
13.43374,52.29315
13.43361,52.29314
13.43337,52.2931
13.43282,52.29289
13.4325,52.29279
13.43236,52.29276
13.43173,52.29265
13.43128,52.29411
13.43131,52.29402
13.43201,52.29431
13.43322,52.2948
13.43324,52.29478
13.4333,52.29476
13.43344,52.29477
13.43352,52.29484
13.43353,52.29488
13.43351,52.29492
13.43846,52.29695
13.44056,52.2978
13.44166,52.29821
13.44227,52.29839
13.44275,52.29848
13.44418,52.29863
13.4461,52.2988
13.44704,52.29886
13.44789,52.29886
13.44899,52.29878
13.44959,52.29869
13.45011,52.29857
13.45029,52.29852
13.45067,52.29843
13.45081,52.29843
13.45103,52.29845
13.45139,52.29856
13.45189,52.29878
13.45297,52.2993
13.45363,52.29959
13.45384,52.29966
13.45415,52.29976
13.45431,52.29984
13.45439,52.29986
13.45434,52.29994
13.45406,52.30044
13.4535,52.30135
13.45279,52.30264
13.45118,52.30555
13.45024,52.30731
13.44989,52.30795
13.44893,52.30967
13.44793,52.3114
13.44757,52.3122
13.44742,52.31263
13.44737,52.3129
13.4473,52.31337
13.44729,52.31389
13.44738,52.31448
13.44763,52.31526
13.4477,52.31543
13.44801,52.31593
13.44838,52.31641
13.44854,52.31659
13.44914,52.31722
13.44929,52.31739
13.44957,52.31754
13.4498,52.31765
13.45003,52.31771
13.45031,52.31773
13.45053,52.31771
13.45091,52.31761
13.45107,52.31751
13.45124,52.31735
13.4513,52.31727
13.45133,52.31716
13.45133,52.3171
13.45128,52.31695
13.45115,52.3164
13.45054,52.3164
13.44987,52.31644
13.44899,52.31652
13.44857,52.31659
13.44835,52.31663
13.44799,52.3167
13.44772,52.31679
13.44668,52.31709
13.44556,52.3174
13.44463,52.31767
13.44429,52.3178
13.44418,52.31782
13.44419,52.31784
13.44419,52.31788
13.44417,52.31791
13.44412,52.31796
13.44402,52.31799
13.44394,52.31799
13.44385,52.31798
13.44379,52.31795
13.44372,52.31796
13.44361,52.31798
13.44334,52.31805
13.4427,52.3182
13.44182,52.31846
13.44089,52.31873
13.43893,52.31931
13.43829,52.3196
13.43784,52.3199
13.43739,52.32027
13.4356,52.32182
13.43442,52.32283
13.43274,52.32432
13.4299,52.32495
13.42888,52.32514
13.42673,52.3256
13.42403,52.32614
13.41917,52.32715
13.41493,52.32802
13.41301,52.32845
13.41111,52.32883
13.41033,52.32905
13.40984,52.32926
13.40928,52.32946
13.40887,52.32958
13.40862,52.3297
13.40858,52.32975
13.40855,52.32976
13.40862,52.32995
13.40919,52.33076
13.4097,52.33176
13.4101,52.33265
13.41095,52.33419
13.41139,52.33484
13.41199,52.33547
13.41329,52.33524
13.41367,52.33592
13.41415,52.33668
13.41439,52.33693
13.41473,52.33716
13.41505,52.33734
13.41556,52.33752
13.41681,52.33791
13.41889,52.33856
13.42005,52.33897
13.4208,52.3393
13.42138,52.33965
13.42174,52.33991
13.42231,52.34024
13.42266,52.34042
13.42341,52.34074
13.42386,52.34096
13.42502,52.34149
13.42645,52.34216
13.42816,52.34261
13.42958,52.34296
13.42958,52.34296
13.43017,52.34315
13.43086,52.34334
13.43166,52.34353
13.43226,52.34366
13.43255,52.34369
13.43185,52.34393
13.43114,52.34422
13.42973,52.34487
13.42865,52.34545
13.42835,52.34563
13.42745,52.34621
13.42635,52.34694
13.42564,52.3474
13.42545,52.34755
13.425,52.34785
13.42454,52.34819
13.42323,52.34904
13.4216,52.35016
13.42093,52.35065
13.42071,52.35084
13.42031,52.35118
13.41996,52.35145
13.419,52.3521
13.41888,52.35218
13.41811,52.35269
13.41725,52.3532
13.41542,52.35437
13.41336,52.35576
13.41177,52.35684
13.41157,52.35697
13.41057,52.3576
13.41015,52.3578
13.40997,52.35788
13.41001,52.35796
13.41088,52.36052
13.41093,52.36053
13.41088,52.36052
13.4115,52.36233
13.41194,52.36365
13.41216,52.36444
13.41224,52.36477
13.41241,52.3653
13.41248,52.36556
13.41262,52.36604
13.41274,52.36666
13.4128,52.36716
13.41492,52.36711
13.41675,52.36708
13.41836,52.36706
13.42159,52.36698
13.42445,52.36693
13.42636,52.3669
13.42621,52.36733
13.42606,52.36759
13.42587,52.36778
13.42553,52.368
13.42478,52.3683
13.4238,52.36869
13.42343,52.36888
13.42314,52.3691
13.42308,52.36913
13.422,52.37067
13.42076,52.37241
13.41917,52.37467
13.41855,52.37552
13.41844,52.37571
13.41832,52.3759
13.4181,52.3761
13.41796,52.37636
13.41765,52.37675
13.41697,52.37775
13.41643,52.37852
13.4152,52.38022
13.41392,52.38191
13.41332,52.38288
13.41328,52.38293
13.41303,52.3829
13.41293,52.38288
13.41221,52.38275
13.40996,52.38231
13.40939,52.3822
13.40773,52.38203
13.40377,52.38203
13.40129,52.38205
13.40129,52.38288
13.40052,52.38318
13.39992,52.38405
13.39984,52.38422
13.39871,52.38636
13.39855,52.38668
13.3985,52.38675
13.39848,52.38684
13.39849,52.38828
13.39842,52.3893
13.39815,52.39163
13.39815,52.39163
13.39794,52.39344
13.39779,52.39483
13.39771,52.39584
13.3977,52.39609
13.3991,52.39548
13.39977,52.39522
13.40064,52.39483
13.40134,52.39455
13.40204,52.39429
13.4025,52.39414
13.4031,52.394
13.40391,52.39387
13.40478,52.39378
13.40536,52.39377
13.40543,52.39374
13.40618,52.39371
13.40662,52.39371
13.40685,52.39373
13.40674,52.3954
13.40671,52.39609
13.40662,52.39849
13.40657,52.39901
13.40649,52.40039
13.40634,52.4044
13.4063,52.40505
13.40624,52.40543
13.40602,52.40616
13.40577,52.40673
13.4053,52.40754
13.40419,52.40946
13.40313,52.41133
13.40209,52.41314
13.4013,52.41457
13.40102,52.41504
13.40036,52.41624
13.39989,52.41706
13.39934,52.41805
13.39847,52.41955
13.39751,52.42127
13.39635,52.42334
13.39606,52.42384
13.39169,52.43155
13.39045,52.43375
13.38974,52.43494
13.38918,52.43595
13.38888,52.43646
13.38829,52.43734
13.38818,52.43756
13.38807,52.43785
13.38784,52.43863
13.38778,52.43902
13.38833,52.43911
13.38883,52.4392
13.38997,52.43942
13.39162,52.43976
13.39212,52.43985
13.39276,52.43995
13.39379,52.44004
13.39546,52.44008
13.39699,52.44007
13.39712,52.44012
13.39783,52.44009
13.39843,52.44004
13.3989,52.43998
13.40082,52.43982
13.40253,52.43968
13.40713,52.43929
13.40872,52.43915
13.41101,52.43897
13.41133,52.43898
