13.56611,52.57117
13.56409,52.56888
13.56295,52.56761
13.56245,52.56709
13.56145,52.56612
13.56024,52.56473
13.55864,52.56285
13.55758,52.56162
13.55675,52.5607
13.55496,52.55864
13.55426,52.55783
13.5502,52.55312
13.54857,52.55125
13.54825,52.55086
13.54818,52.55078
13.54829,52.55075
13.54964,52.55032
13.55089,52.54993
13.55463,52.54875
13.55579,52.54838
13.55615,52.54825
13.55664,52.5481
13.55731,52.54793
13.55815,52.54777
13.55846,52.54772
13.56156,52.54721
13.5627,52.54698
13.56306,52.54684
13.56323,52.54676
13.56357,52.54656
13.56373,52.54643
13.56385,52.5463
13.56406,52.54596
13.56423,52.54543
13.56443,52.54474
13.56447,52.54455
13.56452,52.54421
13.56448,52.54365
13.56439,52.54329
13.56427,52.54299
13.56416,52.54276
13.564,52.54252
13.56367,52.54211
13.56253,52.54068
13.56225,52.54038
13.56164,52.5396
13.56106,52.53891
13.55876,52.53622
13.55762,52.53485
13.55744,52.53466
13.5573,52.53455
13.55703,52.53439
13.55645,52.53419
13.55608,52.53414
13.55571,52.53411
13.55244,52.53401
13.55166,52.53398
13.55129,52.53394
13.55083,52.53379
13.55035,52.53358
13.55023,52.53349
13.55005,52.53333
13.54992,52.53318
13.54982,52.53302
13.54976,52.53287
13.5497,52.53263
13.54943,52.53138
13.54895,52.52922
13.5487,52.5281
13.54845,52.52698
13.54832,52.52674
13.54822,52.5266
13.54803,52.52645
13.54781,52.52632
13.5476,52.52623
13.54735,52.52616
13.54709,52.52611
13.54682,52.52609
13.54532,52.52607
13.54233,52.526
13.54025,52.52595
13.53746,52.52586
13.53366,52.52572
13.53029,52.5256
13.52842,52.5256
13.52731,52.52562
13.52577,52.5257
13.52501,52.52574
13.51974,52.52605
13.51936,52.52607
13.51936,52.52586
13.51949,52.52503
13.51957,52.52408
13.5195,52.5231
13.5194,52.52172
13.5192,52.51882
13.51909,52.51748
13.51895,52.5154
13.51891,52.51477
13.51888,52.51447
13.51887,52.51415
13.51881,52.5111
13.51877,52.51044
