13.63059,52.29666
13.63054,52.2969
13.63056,52.29714
13.63071,52.29777
13.63081,52.29778
13.63089,52.29784
13.63089,52.29791
13.63082,52.29797
13.6307,52.29799
13.6306,52.29796
13.63057,52.29794
13.63015,52.29805
13.62979,52.29814
13.62925,52.29831
13.62891,52.29846
13.62962,52.29892
13.63005,52.29924
13.63025,52.29948
13.6303,52.2996
13.63032,52.29972
13.6303,52.29977
13.63033,52.2999
13.63035,52.30013
13.63036,52.30116
13.63045,52.30178
13.63043,52.30251
13.63048,52.30265
13.63057,52.30283
13.63071,52.30301
13.6308,52.3031
13.63103,52.30329
13.63149,52.30358
13.63213,52.30397
13.63247,52.30426
13.63258,52.30438
13.63267,52.30454
13.63275,52.3048
13.63278,52.30492
13.6328,52.30536
13.63279,52.30567
13.63273,52.3062
13.63278,52.30646
13.63286,52.30682
13.63292,52.30717
13.63304,52.30822
13.63314,52.30894
13.63319,52.30917
13.63319,52.30929
13.63324,52.30939
13.63328,52.3095
13.63342,52.30964
13.63349,52.30969
13.63361,52.30973
13.6334,52.30988
13.63332,52.30995
13.63327,52.31008
13.63329,52.31027
13.63333,52.31089
13.63336,52.31091
13.63339,52.31103
13.63335,52.31212
13.63326,52.31241
13.6332,52.31279
13.63323,52.3128
13.63327,52.31282
13.63332,52.31287
13.63332,52.31293
13.63329,52.31298
13.63321,52.31302
13.63312,52.31304
13.63291,52.31319
13.63288,52.3132
13.63256,52.3135
13.63247,52.31362
13.63235,52.31389
13.63228,52.31429
13.63225,52.31452
13.63225,52.3147
13.6323,52.315
13.63239,52.31528
13.63263,52.31575
13.63341,52.31696
13.63372,52.31745
13.63456,52.31893
13.63527,52.32026
13.6357,52.32104
13.63598,52.32158
13.63643,52.32239
13.63734,52.32409
13.63777,52.3249
13.63806,52.32551
13.63821,52.32612
13.63834,52.32699
13.63849,52.32787
13.63866,52.32892
13.63881,52.32988
13.63901,52.33089
13.63913,52.33156
13.63905,52.33218
13.63887,52.33316
13.63836,52.33566
13.63804,52.33712
13.63795,52.33738
13.63781,52.33766
13.63759,52.33798
13.63732,52.3383
13.63637,52.33945
13.63569,52.3403
13.63547,52.34056
13.63494,52.34127
13.63373,52.34274
13.63236,52.34448
13.6318,52.34519
13.63071,52.34663
13.63002,52.34754
13.62911,52.34862
13.62876,52.34908
13.62838,52.34956
13.62838,52.34956
13.62803,52.35
13.628,52.35008
13.62842,52.35034
13.62963,52.3509
13.63076,52.35146
13.63132,52.3517
13.63163,52.35186
13.63174,52.35193
13.63189,52.35207
13.63197,52.35214
13.63207,52.35238
13.63205,52.3527
13.63198,52.35309
13.63193,52.35348
13.63187,52.3544
13.63176,52.35553
13.63161,52.35703
13.63165,52.35718
13.63273,52.35963
13.63324,52.36088
13.63387,52.36227
13.63486,52.3644
13.63555,52.36597
13.63621,52.36738
13.63649,52.368
13.63665,52.36836
13.63684,52.36891
13.63699,52.36925
13.63713,52.36946
13.63748,52.37001
13.63768,52.37028
13.63785,52.3705
13.63839,52.37127
13.63902,52.37219
13.63948,52.37311
13.64016,52.37416
13.6404,52.37454
13.64111,52.37546
13.64147,52.3759
13.64186,52.37636
13.64275,52.37731
13.64288,52.37749
13.64304,52.37765
13.64338,52.37793
13.64363,52.37819
13.64447,52.3782
13.64495,52.37823
13.64517,52.37826
13.64536,52.37836
13.64464,52.37888
13.64424,52.37918
13.64416,52.37929
13.64366,52.37965
13.64312,52.38004
13.64163,52.38105
13.64072,52.38165
13.63688,52.38415
13.6352,52.38528
13.63444,52.38577
13.63383,52.38616
13.63369,52.38623
13.63275,52.38663
13.63095,52.3874
13.62672,52.38921
13.62495,52.38995
13.62463,52.39007
13.62249,52.39098
13.61898,52.39252
13.61258,52.3953
13.60872,52.39698
13.6057,52.39829
13.6042,52.39895
13.59606,52.40247
13.58905,52.40548
13.57922,52.40976
13.57879,52.40999
13.57785,52.41062
13.57675,52.41134
13.57643,52.41161
13.57612,52.41195
13.57589,52.4122
13.57547,52.41257
13.57514,52.41285
13.5747,52.41315
13.57391,52.41356
13.5738,52.41364
13.57373,52.4136
13.5733,52.41336
13.57297,52.41316
13.57258,52.41292
13.57234,52.41301
13.57207,52.41307
13.5718,52.41308
13.57145,52.41305
13.57114,52.41294
13.57103,52.41289
13.57074,52.41266
13.5702,52.41217
13.56981,52.4118
13.56915,52.41201
13.5677,52.41242
13.56745,52.41248
13.56733,52.41248
13.56722,52.41243
13.56691,52.4122
13.56621,52.41245
13.56593,52.41256
13.56571,52.41264
13.56512,52.41287
13.56239,52.41415
13.56079,52.41489
13.56025,52.41518
13.55974,52.41539
13.55768,52.41617
13.55544,52.41698
13.55469,52.41725
13.55432,52.41739
13.55396,52.41747
13.5522,52.41784
13.55172,52.41795
13.54905,52.41849
13.54863,52.41857
13.54821,52.41861
13.54744,52.41868
13.54596,52.41883
13.54254,52.41936
13.54148,52.41946
13.54121,52.41952
13.54029,52.41983
13.53937,52.42021
13.53883,52.42046
13.53836,52.42059
13.53668,52.42097
13.53581,52.42115
13.53461,52.42136
13.53401,52.42148
13.53287,52.42174
13.52986,52.42247
13.52899,52.42265
13.52788,52.42277
13.52724,52.42283
13.52589,52.42303
13.52466,52.4232
13.52239,52.42352
13.52088,52.42373
13.52055,52.42375
13.52023,52.42372
13.52003,52.42366
13.51976,52.42352
13.51944,52.42324
13.51911,52.42293
13.51862,52.42241
13.51833,52.42216
13.51799,52.42184
13.5176,52.42161
13.51642,52.42112
13.51439,52.42031
13.51354,52.42
13.51274,52.41977
13.51182,52.41954
13.51116,52.4194
13.50748,52.41877
13.50748,52.41877
13.50581,52.41849
13.5052,52.41841
13.5034,52.41823
13.5017,52.41808
13.50121,52.418
13.50062,52.41783
13.50014,52.41762
13.49975,52.41739
13.49892,52.41684
13.49875,52.41671
13.49841,52.41654
13.49745,52.41615
13.49672,52.41589
13.49643,52.4158
13.49554,52.41619
13.49513,52.41639
13.49432,52.41685
13.49364,52.41732
13.49155,52.41889
13.48995,52.42011
13.48936,52.42066
13.48827,52.42195
13.48776,52.42247
13.48717,52.42292
13.48556,52.42418
13.484,52.42531
13.48324,52.42584
13.48251,52.4264
13.48162,52.42703
13.48025,52.42803
13.47848,52.42935
13.47823,52.4295
13.47807,52.42964
13.47795,52.42974
13.47666,52.4308
13.47585,52.43132
13.47534,52.43158
13.47342,52.43248
13.47207,52.43313
13.4708,52.43366
13.46928,52.43428
13.4688,52.43452
13.46768,52.43516
13.46619,52.43605
13.46487,52.4368
13.46454,52.43699
13.46416,52.43717
13.46316,52.43762
13.4627,52.43783
13.46201,52.43821
13.46099,52.43884
13.46045,52.4392
13.46002,52.43949
13.45969,52.43976
13.45825,52.44103
13.45713,52.442
13.45652,52.44259
13.45619,52.44305
13.45592,52.44364
13.45518,52.44549
13.45404,52.44826
13.45321,52.45036
13.45229,52.45259
13.45197,52.45296
13.45188,52.45311
13.45174,52.45338
13.44451,52.46314
13.44454,52.46309
13.44442,52.46308
13.44359,52.46304
13.44182,52.46301
13.44128,52.46297
13.44057,52.46291
13.44008,52.46284
13.43923,52.46278
13.43784,52.46264
13.43645,52.46245
13.43486,52.46226
13.43383,52.46216
13.43289,52.4621
13.4303,52.462
13.42923,52.46191
13.42806,52.46174
13.42601,52.46143
13.42507,52.46135
13.42431,52.46138
13.42273,52.46152
13.42171,52.46154
13.42131,52.46153
13.4209,52.46148
13.42053,52.46142
13.41986,52.46126
13.41886,52.46101
13.41817,52.46087
13.41741,52.46078
13.41656,52.46073
13.41496,52.46078
13.41404,52.46084
13.41229,52.46104
13.41137,52.46117
13.40956,52.46146
13.40738,52.46186
13.40623,52.4621
13.40559,52.46229
13.40515,52.46247
