13.3284,52.4781
13.32837,52.47694
13.32829,52.47518
13.3283,52.47508
13.32833,52.47506
13.32838,52.47503
13.32836,52.47467
13.32835,52.47403
13.32836,52.47327
13.3286,52.47239
13.32871,52.47205
13.32893,52.47148
13.32886,52.47147
13.32879,52.47145
13.32869,52.4714
13.32848,52.4713
13.3284,52.47126
13.32833,52.47118
13.32828,52.4711
13.32827,52.47047
13.32824,52.46944
13.32823,52.46848
13.32822,52.46752
13.3282,52.4671
13.3282,52.46628
13.3282,52.46534
13.32832,52.46498
13.32834,52.46494
13.3281,52.4647
13.32768,52.46427
13.32746,52.46401
13.32715,52.46369
13.32666,52.46317
13.32579,52.46227
13.32475,52.4612
13.3237,52.46007
13.32262,52.45896
13.32186,52.45817
13.32085,52.45713
13.32067,52.45695
13.32057,52.45686
13.32064,52.45684
13.32094,52.45675
13.32129,52.45666
13.32188,52.45656
13.32269,52.45644
13.32322,52.45634
13.32335,52.45633
13.32349,52.45628
13.3239,52.45612
13.32641,52.45511
13.32965,52.45381
13.33025,52.45356
13.33039,52.45348
13.33055,52.4534
13.33104,52.45312
13.33221,52.45263
13.33364,52.45208
13.33485,52.45159
13.3357,52.45127
13.33609,52.45117
13.33647,52.45112
13.33681,52.45109
13.33731,52.45103
13.33751,52.45099
13.33765,52.45092
13.33773,52.4508
13.33772,52.45071
13.33764,52.45061
13.3373,52.45027
13.33726,52.45012
13.33732,52.44998
13.33756,52.44981
13.33769,52.44977
13.33781,52.44968
13.33855,52.44913
13.33885,52.4489
13.33937,52.44852
13.34012,52.44813
13.34102,52.44764
13.34147,52.44741
13.34246,52.44694
13.34151,52.44629
13.34031,52.44544
13.34031,52.44544
13.33967,52.44499
13.33936,52.44477
13.33924,52.44468
13.3391,52.44463
13.33876,52.44438
13.33907,52.44426
13.33985,52.444
13.34015,52.44388
13.34024,52.44387
13.34035,52.4438
13.34048,52.44371
13.34065,52.44356
13.34085,52.44329
13.34165,52.44208
13.342,52.44157
13.34278,52.44038
13.34348,52.43938
13.34366,52.43911
13.34442,52.43803
13.34465,52.43769
13.34536,52.43666
13.34559,52.43641
13.34571,52.43633
13.34538,52.43613
13.34535,52.4361
13.34531,52.43601
13.34459,52.43561
13.34311,52.43475
13.34259,52.43447
13.34193,52.4341
13.33982,52.43289
13.33815,52.43193
13.33616,52.43082
13.33556,52.43057
13.33497,52.4304
13.33342,52.43
13.33071,52.42934
13.32971,52.4291
13.32873,52.42883
13.32801,52.42865
13.32781,52.42858
13.32764,52.42849
13.32715,52.42816
13.32667,52.42783
13.32654,52.42779
13.32641,52.42779
13.32632,52.4278
13.32573,52.42801
13.32559,52.42808
13.32554,52.42803
13.32487,52.42786
13.3233,52.42744
13.31938,52.42645
13.31709,52.42587
13.31679,52.4258
13.31671,52.42573
13.31642,52.42553
13.31564,52.42494
13.31404,52.42371
13.31269,52.42251
13.31236,52.42223
13.31187,52.42189
13.3101,52.42093
13.30981,52.42077
13.30945,52.42062
13.30876,52.42036
13.30779,52.42001
13.30688,52.41965
13.30627,52.41937
13.30608,52.41919
13.305,52.41744
13.30474,52.41708
13.30436,52.41662
13.30378,52.41598
13.30308,52.41528
13.30273,52.41494
13.30204,52.41425
13.30139,52.41356
13.30098,52.41312
13.30058,52.4128
13.29987,52.41249
13.29882,52.4121
13.29817,52.41195
13.2978,52.41182
13.29715,52.41154
13.29544,52.41088
13.29494,52.41069
13.29067,52.40901
13.28886,52.40834
13.28665,52.40748
13.28501,52.40686
13.28404,52.40649
13.28404,52.40649
13.28341,52.4062
13.28116,52.40499
13.28007,52.40442
13.27989,52.40435
13.27929,52.40415
13.27727,52.40362
13.27601,52.40326
13.27583,52.40321
13.27571,52.40313
13.27509,52.40298
13.27433,52.40278
13.27381,52.40264
13.27268,52.40233
13.27203,52.40213
13.27202,52.40214
13.27199,52.40216
13.27193,52.40218
13.2718,52.40217
13.27171,52.40211
13.2717,52.40207
13.27172,52.40203
13.27172,52.40202
13.27138,52.40191
13.27026,52.40141
13.26998,52.40127
13.26958,52.4011
13.26929,52.40102
13.26889,52.40091
13.26879,52.40085
13.26867,52.40061
